प्राति	लिङ्ग्	धातु	गण	उपग्	लक्	पुरु	वच्	__वाक्यम्__
अदस्	नपु	युज्	रुध्	पर	आशीर्	प्रथ्	बहु	अमूनि युज्यासुः
अदस्	नपु	युज्	रुध्	पर	लृङ्	प्रथ्	एक	अदः अयोक्ष्यत्
अदस्	नपु	युज्	रुध्	पर	लृङ्	प्रथ्	द्वि	अमू अयोक्ष्यताम्
अदस्	नपु	युज्	रुध्	पर	लृङ्	प्रथ्	बहु	अमूनि अयोक्ष्यन्
अदस्	नपु	युज्	रुध्	पर	लिट्	प्रथ्	एक	अदः युयोज
अदस्	नपु	युज्	रुध्	पर	लिट्	प्रथ्	द्वि	अमू युयुजतुः
अदस्	नपु	युज्	रुध्	पर	लिट्	प्रथ्	बहु	अमूनि युयुजुः
अदस्	नपु	युज्	रुध्	पर	लुङ्	प्रथ्	एक	अदः अयौक्षीत्
अदस्	नपु	युज्	रुध्	पर	लुङ्	प्रथ्	द्वि	अमू अयौक्ताम्
अदस्	नपु	युज्	रुध्	पर	लुङ्	प्रथ्	बहु	अमूनि अयौक्षुः
अदस्	नपु	कृ	तन्	पर	लट्	प्रथ्	एक	अदः करोति
अदस्	नपु	कृ	तन्	पर	लट्	प्रथ्	द्वि	अमू कुरुतः
अदस्	नपु	कृ	तन्	पर	लट्	प्रथ्	बहु	अमूनि कुर्वन्ति
अदस्	नपु	कृ	तन्	पर	लोट्	प्रथ्	एक	अदः करोतु
अदस्	नपु	कृ	तन्	पर	लोट्	प्रथ्	द्वि	अमू कुरुतः
अदस्	नपु	कृ	तन्	पर	लोट्	प्रथ्	बहु	अमूनि कुर्वन्तु
अदस्	नपु	कृ	तन्	पर	लङ्	प्रथ्	एक	अदः अकरोत्
अदस्	नपु	कृ	तन्	पर	लङ्	प्रथ्	द्वि	अमू अकुरुताम्
अदस्	नपु	कृ	तन्	पर	लङ्	प्रथ्	बहु	अमूनि अकुर्वन्
अदस्	नपु	कृ	तन्	पर	विधि	प्रथ्	एक	अदः कुर्यात्
अदस्	नपु	कृ	तन्	पर	विधि	प्रथ्	द्वि	अमू कुर्याताम्
अदस्	नपु	कृ	तन्	पर	विधि	प्रथ्	बहु	अमूनि कुर्युः
अदस्	नपु	कृ	तन्	पर	लृट्	प्रथ्	एक	अदः करिष्यति
अदस्	नपु	कृ	तन्	पर	लृट्	प्रथ्	द्वि	अमू करिष्यतः
अदस्	नपु	कृ	तन्	पर	लृट्	प्रथ्	बहु	अमूनि करिष्यन्ति
अदस्	नपु	कृ	तन्	पर	लुट्	प्रथ्	एक	अदः कर्ता
अदस्	नपु	कृ	तन्	पर	लुट्	प्रथ्	द्वि	अमू कर्तारौ
अदस्	नपु	कृ	तन्	पर	लुट्	प्रथ्	बहु	अमूनि कर्तारः
अदस्	नपु	कृ	तन्	पर	आशीर्	प्रथ्	एक	अदः क्रियात्
अदस्	नपु	कृ	तन्	पर	आशीर्	प्रथ्	द्वि	अमू क्रियास्ताम्
अदस्	नपु	कृ	तन्	पर	आशीर्	प्रथ्	बहु	अमूनि क्रियासुः
अदस्	नपु	कृ	तन्	पर	लृङ्	प्रथ्	एक	अदः अकरिष्यत्
अदस्	नपु	कृ	तन्	पर	लृङ्	प्रथ्	द्वि	अमू अकरिष्यताम्
अदस्	नपु	कृ	तन्	पर	लृङ्	प्रथ्	बहु	अमूनि अकरिष्यन्
अदस्	नपु	कृ	तन्	पर	लिट्	प्रथ्	एक	अदः चकार
अदस्	नपु	कृ	तन्	पर	लिट्	प्रथ्	द्वि	अमू चक्रतुः
अदस्	नपु	कृ	तन्	पर	लिट्	प्रथ्	बहु	अमूनि चक्रुः
अदस्	नपु	कृ	तन्	पर	लुङ्	प्रथ्	एक	अदः अकार्षीत्
अदस्	नपु	कृ	तन्	पर	लुङ्	प्रथ्	द्वि	अमू अकार्ष्टाम्
अदस्	नपु	कृ	तन्	पर	लुङ्	प्रथ्	बहु	अमूनि बालकाः-बालिकाःअकार्षुः
अदस्	नपु	क्री	क्र्य्	पर	लट्	प्रथ्	एक	अदः क्रीणाति
अदस्	नपु	क्री	क्र्य्	पर	लट्	प्रथ्	द्वि	अमू क्रीणीतः
अदस्	नपु	क्री	क्र्य्	पर	लट्	प्रथ्	बहु	अमूनि क्रीणन्ति
अदस्	नपु	क्री	क्र्य्	पर	लोट्	प्रथ्	एक	अदः क्रीणातु
अदस्	नपु	क्री	क्र्य्	पर	लोट्	प्रथ्	द्वि	अमू क्रीणीताम्
अदस्	नपु	क्री	क्र्य्	पर	लोट्	प्रथ्	बहु	अमूनि क्रीणन्तु
अदस्	नपु	क्री	क्र्य्	पर	लङ्	प्रथ्	एक	अदः अक्रीणात्
अदस्	नपु	क्री	क्र्य्	पर	लङ्	प्रथ्	द्वि	अमू अक्रीणीताम्
अदस्	नपु	क्री	क्र्य्	पर	लङ्	प्रथ्	बहु	अमूनि अक्रीणन्
अदस्	नपु	क्री	क्र्य्	पर	विधि	प्रथ्	एक	अदः क्रीणीयात्
अदस्	नपु	क्री	क्र्य्	पर	विधि	प्रथ्	द्वि	अमू क्रीणीयाताम्
अदस्	नपु	क्री	क्र्य्	पर	विधि	प्रथ्	बहु	अमूनि क्रीणीयुः
अदस्	नपु	क्री	क्र्य्	पर	लृट्	प्रथ्	एक	अदः क्रेष्यति
अदस्	नपु	क्री	क्र्य्	पर	लृट्	प्रथ्	द्वि	अमू क्रेष्यतः
अदस्	नपु	क्री	क्र्य्	पर	लृट्	प्रथ्	बहु	अमूनि क्रेष्यन्ति
अदस्	नपु	क्री	क्र्य्	पर	लुट्	प्रथ्	एक	अदः क्रेता
अदस्	नपु	क्री	क्र्य्	पर	लुट्	प्रथ्	द्वि	अमू क्रेतारौ
अदस्	नपु	क्री	क्र्य्	पर	लुट्	प्रथ्	बहु	अमूनि क्रेतारः
अदस्	नपु	क्री	क्र्य्	पर	आशीर्	प्रथ्	एक	अदः क्रीयात्
अदस्	नपु	क्री	क्र्य्	पर	आशीर्	प्रथ्	द्वि	अमू क्रीयास्ताम्
अदस्	नपु	क्री	क्र्य्	पर	आशीर्	प्रथ्	बहु	अमूनि क्रीयासुः
अदस्	नपु	क्री	क्र्य्	पर	लृङ्	प्रथ्	एक	अदः अक्रेष्यत्
अदस्	नपु	क्री	क्र्य्	पर	लृङ्	प्रथ्	द्वि	अमू अक्रेष्यताम्
अदस्	नपु	क्री	क्र्य्	पर	लृङ्	प्रथ्	बहु	अमूनि अक्रेष्यन्
अदस्	नपु	क्री	क्र्य्	पर	लिट्	प्रथ्	एक	अदः चिक्राय
